title,author,fandom,rating,words,ships,tags
Midnight Blue,mintsoda,BTS,Teen And Up Audiences,8102,,
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,Min Yoongi Suga/Park Jimin,
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,Alternate Universe - Soulmates
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,famous!jimin
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,CollegeStudent!Yoongi
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,chat fic/prose hybrid
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,Texting
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,Muteness
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,Light Angst
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,Allusions to self-harm and suicidal thoughts
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,Only mentioned though
Midnight Blue,mintsoda,,Teen And Up Audiences,8102,,Fluff
Marks,Redhead33,BTS,Mature,45583,,
Marks,Redhead33,,Mature,45583,Min Yoongi Suga/Park Jimin$Kim Namjoon Rap Monster/Kim Seokjin Jin$Jeon Jungkook/Kim Taehyung V,
Marks,Redhead33,,Mature,45583,,Alternate Universe - Soulmates
Marks,Redhead33,,Mature,45583,,Soulmates
Marks,Redhead33,,Mature,45583,,i hope you enjoy
Marks,Redhead33,,Mature,45583,,Alternate Universe - College/University
Marks,Redhead33,,Mature,45583,,Artist Jimin
Marks,Redhead33,,Mature,45583,,Alternate Universe - Art School
Marks,Redhead33,,Mature,45583,,a few taekook chapters
Marks,Redhead33,,Mature,45583,,namjin is only mentioned a few times
Marks,Redhead33,,Mature,45583,,hoseok is barely in this
Marks,Redhead33,,Mature,45583,,im so sorry i did him wrong
Marks,Redhead33,,Mature,45583,,Fluffy Ending
Marks,Redhead33,,Mature,45583,,the last chapter has smut
Marks,Redhead33,,Mature,45583,,SO
Marks,Redhead33,,Mature,45583,,Smut
Marks,Redhead33,,Mature,45583,,warnings for that chapter:
Marks,Redhead33,,Mature,45583,,Praise Kink
Marks,Redhead33,,Mature,45583,,(honestly is it yoonmin smut without jimin having a praise kink
Marks,Redhead33,,Mature,45583,,Top Yoongi
Marks,Redhead33,,Mature,45583,,blowjob
Marks,Redhead33,,Mature,45583,,Lots of kissing
Marks,Redhead33,,Mature,45583,,small dominance kink
Marks,Redhead33,,Mature,45583,,idk its my first time writing smut
deny; denied,exarite,BTS,Explicit,5007,,
deny; denied,exarite,,Explicit,5007,Jeon Jungkook/Min Yoongi Suga,
deny; denied,exarite,,Explicit,5007,,Alpha/Beta/Omega Dynamics
deny; denied,exarite,,Explicit,5007,,Omega Jeon Jungkook
deny; denied,exarite,,Explicit,5007,,Alpha Min Yoongi Suga
deny; denied,exarite,,Explicit,5007,,Mating Cycles/In Heat
deny; denied,exarite,,Explicit,5007,,Love Confessions
deny; denied,exarite,,Explicit,5007,,Animal Instincts
deny; denied,exarite,,Explicit,5007,,Min Yoongi Suga Is Whipped
deny; denied,exarite,,Explicit,5007,,Friends With Benefits
deny; denied,exarite,,Explicit,5007,,Food
deny; denied,exarite,,Explicit,5007,,Scenting
deny; denied,exarite,,Explicit,5007,,Possessive Min Yoongi Suga
melting into lust,moonwake,BTS,Explicit,3065,,
melting into lust,moonwake,,Explicit,3065,Jeon Jungkook/Park Jimin$Kim Namjoon RM/Park Jimin$Jeon Jungkook/Kim Namjoon RM$Jeon Jungkook/Park Jimin/Kim Namjoon,
melting into lust,moonwake,,Explicit,3065,,Alpha/Beta/Omega Dynamics
melting into lust,moonwake,,Explicit,3065,,Alpha Jeon Jungkook
melting into lust,moonwake,,Explicit,3065,,Omega Park Jimin (BTS)
melting into lust,moonwake,,Explicit,3065,,Alpha Kim Namjoon RM
melting into lust,moonwake,,Explicit,3065,,Threesome - M/M/M
melting into lust,moonwake,,Explicit,3065,,Polyamory
melting into lust,moonwake,,Explicit,3065,,i dont even know why i wrote this
melting into lust,moonwake,,Explicit,3065,,i just love namkookmin
melting into lust,moonwake,,Explicit,3065,,namkookmin gay
melting into lust,moonwake,,Explicit,3065,,dont sue me
melting into lust,moonwake,,Explicit,3065,,Slight Verbal Humiliation
melting into lust,moonwake,,Explicit,3065,,Heat Sex
melting into lust,moonwake,,Explicit,3065,,Two Alphas and One Omega
melting into lust,moonwake,,Explicit,3065,,jungkook has feelings
They Don't See You The Way I Do,candybunkoo,BTS,Mature,38149,,
They Don't See You The Way I Do,candybunkoo,,Mature,38149,Jeon Jungkook/Kim Taehyung V$Kim Namjoon RM/Kim Seokjin Jin,
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Alternate Universe - College/University
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Alternate Universe - Bangtan Boys BTS A/B/O
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Alpha/Beta/Omega Dynamics
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Strangers to Lovers
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Alpha Kim Taehyung V
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,CEO Kim Taehyung V
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,of a small company
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,he's adorable tho
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Omega Jeon Jungkook
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,University Student Jeon Jungkook
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Mating Cycles/In Heat
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Alpha Kim Namjoon RM
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Omega Kim Seokjin Jin
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Hurt/Comfort
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Angst
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Angst with a Happy Ending
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Fluff
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Non-Traditional Alpha/Beta/Omega Dynamics
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Nesting
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Scenting
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Abusive Relationships
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Manipulation
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Emotional Manipulation
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Manipulative Relationship
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Slurs
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Violence
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Domestic Violence
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Attempted Sexual Assault
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Harassment
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Anxiety
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Panic Attacks
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,attempted forced mating
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,NONE of the warnings happen between TaeKook
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Mating Bites
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Mating Bond
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Implied/Referenced Sex
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Kisses
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Soft Kisses
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Kim Taehyung V is Whipped
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Protective Kim Taehyung V
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Soft Jeon Jungkook
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Jeongguk in fishnets is an addiction of mine
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,they're just two soft bois in love
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,Falling In Love
They Don't See You The Way I Do,candybunkoo,,Mature,38149,,other bangtan members only appear like once or twice
red light (but i want to go to you),namjunction (orphan_account),BTS,Mature,44137,,
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,Jeon Jungkook/Min Yoongi Suga$Jeon Jungkook/Original Character(s),
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,,Abusive Relationships
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,,Slow Build
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,,Min Yoongi Suga is Good at Feelings
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,,Alternate Universe - College/University
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,,Angst with a Happy Ending
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,,Jeon Jungkook-centric
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,,Cheating
red light (but i want to go to you),namjunction (orphan_account),,Mature,44137,,not between yoonkook
twenty-four,fruitily,BTS,Teen And Up Audiences,20255,,
twenty-four,fruitily,,Teen And Up Audiences,20255,Jeon Jungkook/Min Yoongi Suga,
twenty-four,fruitily,,Teen And Up Audiences,20255,,Alternate Universe - College/University
twenty-four,fruitily,,Teen And Up Audiences,20255,,Handcuffed Together
twenty-four,fruitily,,Teen And Up Audiences,20255,,Humor
twenty-four,fruitily,,Teen And Up Audiences,20255,,Mutual Pining
twenty-four,fruitily,,Teen And Up Audiences,20255,,Light Angst
twenty-four,fruitily,,Teen And Up Audiences,20255,,very light dont be put off by that tag
twenty-four,fruitily,,Teen And Up Audiences,20255,,Aggressive making out
twenty-four,fruitily,,Teen And Up Audiences,20255,,no lizards were harmed in the writing of this fic
twenty-four,fruitily,,Teen And Up Audiences,20255,,dont feed your lizard keys or gift cards this is extremely unrealistic
twenty-four,fruitily,,Teen And Up Audiences,20255,,basically just yoongi suffering a lot
twenty-four,fruitily,,Teen And Up Audiences,20255,,Fluff
AO3 Ship Stats 2022,centreoftheselights,No FandomMulti-FandomFandom - Fandom,General Audiences,6418,,
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Fandom Statistics
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Fandom Research
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,AO3 Research
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Meta Essay
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Nonfiction
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,fandom nonfiction
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,AO3 Statistics
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Archive of our Own - Freeform
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Research
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Fandom
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,acafandom
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Fandom studies
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Fandom Scholarship
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,statistics
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Essay
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Analysis
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,data analysis
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Slash Fandom
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Femslash Fandom
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Sexism in Fandom
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Racism in fandom
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Meta
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Fanwork Research & Reference Guides
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Embedded Images
AO3 Ship Stats 2022,centreoftheselights,,General Audiences,6418,,Image Transcriptions Provided
v for vendetta,notyoongs,BTS,Explicit,107233,,
v for vendetta,notyoongs,,Explicit,107233,Jeon Jungkook/Min Yoongi Suga,
v for vendetta,notyoongs,,Explicit,107233,,Alpha/Beta/Omega Dynamics
v for vendetta,notyoongs,,Explicit,107233,,Alpha Min Yoongi Suga
v for vendetta,notyoongs,,Explicit,107233,,Omega Jeon Jungkook
v for vendetta,notyoongs,,Explicit,107233,,Alternate Universe - College/University
v for vendetta,notyoongs,,Explicit,107233,,Fraternities & Sororities
v for vendetta,notyoongs,,Explicit,107233,,a whole lot of smut
v for vendetta,notyoongs,,Explicit,107233,,inappropriate use of butter
v for vendetta,notyoongs,,Explicit,107233,,Jeon Jungkook is a Brat
v for vendetta,notyoongs,,Explicit,107233,,Tsundere Min Yoongi Suga
v for vendetta,notyoongs,,Explicit,107233,,my two favourite tags
v for vendetta,notyoongs,,Explicit,107233,,Friends With Benefits
v for vendetta,notyoongs,,Explicit,107233,,Mutual Pining
v for vendetta,notyoongs,,Explicit,107233,,Drunken Shenanigans
v for vendetta,notyoongs,,Explicit,107233,,Degradation
v for vendetta,notyoongs,,Explicit,107233,,mentions of illness
v for vendetta,notyoongs,,Explicit,107233,,not pertaining to any of the boys tho
v for vendetta,notyoongs,,Explicit,107233,,Mating Cycles/In Heat
v for vendetta,notyoongs,,Explicit,107233,,angst angst angst
v for vendetta,notyoongs,,Explicit,107233,,Stupid Boys being Stupid
v for vendetta,notyoongs,,Explicit,107233,,Miscommunication
v for vendetta,notyoongs,,Explicit,107233,,vmin for friends of the year
v for vendetta,notyoongs,,Explicit,107233,,brief jungkook/oc
v for vendetta,notyoongs,,Explicit,107233,,like for two seconds
v for vendetta,notyoongs,,Explicit,107233,,jungkook having emotional breakdowns in bathrooms seems to be a theme
v for vendetta,notyoongs,,Explicit,107233,,also 2seok for friends of the year
v for vendetta,notyoongs,,Explicit,107233,,Slow Burn
v for vendetta,notyoongs,,Explicit,107233,,yoonkook being extremely embarrassing
v for vendetta,notyoongs,,Explicit,107233,,i literally have so much second hand embarrassment from the last chapter
v for vendetta,notyoongs,,Explicit,107233,,Happy Ending
Love at First Touch,bagelswrites,BTS,Teen And Up Audiences,184239,,
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,Park Jimin (BTS)/Original Female Character(s),
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Canon Compliant
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,idolverse
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Soulmates
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Soulmate-Identifying Marks
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Near Death Experiences
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Starvation
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Touch-Starved
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Skinship
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Cuddling & Snuggling
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Slow Burn
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Emotional Baggage
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Body Image
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Denial of Feelings
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,OT7
Love at First Touch,bagelswrites,,Teen And Up Audiences,184239,,Swearing
Never Forgiven; yet Almost Forgotten,lefty97,Dreamcatcher (Korea Band),Explicit,117528,,
Never Forgiven; yet Almost Forgotten,lefty97,,Explicit,117528,Kim Bora SuA/Lee Siyeon$Lee Gahyeon/Lee Siyeon$Kim Bora SuA/Lee Gahyeon$Kim Bora SuA/Lee Gahyeon/Lee Siyeon,
Never Forgiven; yet Almost Forgotten,lefty97,,Explicit,117528,,Sexual Slavery
Never Forgiven; yet Almost Forgotten,lefty97,,Explicit,117528,,Abuse
Never Forgiven; yet Almost Forgotten,lefty97,,Explicit,117528,,Rape/Non-con Elements
Never Forgiven; yet Almost Forgotten,lefty97,,Explicit,117528,,All members make an appearance
Never Forgiven; yet Almost Forgotten,lefty97,,Explicit,117528,,other tags to be added as plot points are revealed
Never Forgiven; yet Almost Forgotten,lefty97,,Explicit,117528,,frequent flashbacks
Jewels of Night,Aspidities,Carmilla (Web Series),Explicit,8017,,
Jewels of Night,Aspidities,,Explicit,8017,Laura Hollis/Carmilla Karnstein,
Jewels of Night,Aspidities,,Explicit,8017,,Alpha/Beta/Omega Dynamics
Jewels of Night,Aspidities,,Explicit,8017,,Alpha/Omega
Jewels of Night,Aspidities,,Explicit,8017,,Alpha Carmilla
Jewels of Night,Aspidities,,Explicit,8017,,Omega Laura
Jewels of Night,Aspidities,,Explicit,8017,,Master/Slave
Jewels of Night,Aspidities,,Explicit,8017,,Sexual Slavery
Jewels of Night,Aspidities,,Explicit,8017,,Alternate Universe - Slavery
Jewels of Night,Aspidities,,Explicit,8017,,Slave Trade
Jewels of Night,Aspidities,,Explicit,8017,,BDSM
Jewels of Night,Aspidities,,Explicit,8017,,Inspection
Jewels of Night,Aspidities,,Explicit,8017,,Oral Sex
Jewels of Night,Aspidities,,Explicit,8017,,Vaginal Sex
Jewels of Night,Aspidities,,Explicit,8017,,Knotting
Jewels of Night,Aspidities,,Explicit,8017,,Biting
Jewels of Night,Aspidities,,Explicit,8017,,Come Shot
Jewels of Night,Aspidities,,Explicit,8017,,Come Inflation
Jewels of Night,Aspidities,,Explicit,8017,,Loss of Virginity
Jewels of Night,Aspidities,,Explicit,8017,,Virginity Kink
Jewels of Night,Aspidities,,Explicit,8017,,Size Kink
Jewels of Night,Aspidities,,Explicit,8017,,Mating Cycles/In Heat
It Might Just Come Back To Bite You,Arobeebee,BTS,Mature,172016,,
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,Jeon Jungkook/Everyone,
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Vampires
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Magic
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,University Student Jeon Jungkook
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Sugar Daddy
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Protectiveness
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Jeon Jungkook-centric
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Fluff
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Blood Drinking
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Dom/sub
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,The Hyung line are smitten
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Human Jeon Jungkook
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Injury
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Sickfic
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Kim Taehyung V is a Little Shit
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Jeon Jungkook is a Sweetheart
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Falling In Love
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Alternate Universe - Vampire
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Human/Vampire Relationship
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Werewolves
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Shapeshifting
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Alpha/Beta/Omega Dynamics
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Baby Boy Jeon Jungkook
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Cute Jeon Jungkook
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Romantic Fluff
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,foresight
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,OT7
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Slow Burn
It Might Just Come Back To Bite You,Arobeebee,,Mature,172016,,Soft hyungs
The Omega Revolution,PinkBTS,BTS,Explicit,158027,,
The Omega Revolution,PinkBTS,,Explicit,158027,Jeon Jungkook/Park Jimin,
The Omega Revolution,PinkBTS,,Explicit,158027,,Alternate Universe - Dystopia
The Omega Revolution,PinkBTS,,Explicit,158027,,Alpha/Beta/Omega Dynamics
The Omega Revolution,PinkBTS,,Explicit,158027,,Developing Relationship
The Omega Revolution,PinkBTS,,Explicit,158027,,Hurt/Comfort
The Omega Revolution,PinkBTS,,Explicit,158027,,Power Dynamics
The Omega Revolution,PinkBTS,,Explicit,158027,,Mating Cycles/In Heat
The Omega Revolution,PinkBTS,,Explicit,158027,,Scenting
The Omega Revolution,PinkBTS,,Explicit,158027,,Mpreg
The Omega Revolution,PinkBTS,,Explicit,158027,,Male Lactation
The Omega Revolution,PinkBTS,,Explicit,158027,,Breeding
The Omega Revolution,PinkBTS,,Explicit,158027,,Implied/Referenced Sexual Assault
The Omega Revolution,PinkBTS,,Explicit,158027,,Violence
The Omega Revolution,PinkBTS,,Explicit,158027,,Background Kim Namjoon/Jung Hoseok
The Omega Revolution,PinkBTS,,Explicit,158027,,Background Kim Taehyung/Kim Seokjin
The Omega Revolution,PinkBTS,,Explicit,158027,,Omega Park Jimin
The Omega Revolution,PinkBTS,,Explicit,158027,,Alpha Jeon Jungkook
The Omega Revolution,PinkBTS,,Explicit,158027,,Minor Character Death
Heαts.,perestial,BTS,Explicit,3530,,
Heαts.,perestial,,Explicit,3530,Kim Namjoon Rap Monster/Min Yoongi Suga,
Heαts.,perestial,,Explicit,3530,,Alpha/Beta/Omega Dynamics
Heαts.,perestial,,Explicit,3530,,Mating Cycles/In Heat
Heαts.,perestial,,Explicit,3530,,Nesting
Heαts.,perestial,,Explicit,3530,,there's some twisted self-loathing
Heαts.,perestial,,Explicit,3530,,Self-Hatred
Heαts.,perestial,,Explicit,3530,,Angst
Heαts.,perestial,,Explicit,3530,,Smut
Heαts.,perestial,,Explicit,3530,,Masturbation
Heαts.,perestial,,Explicit,3530,,See what I did there with the title
Heαts.,perestial,,Explicit,3530,,Porn With Plot
Heαts.,perestial,,Explicit,3530,,Porn with Feelings
Heαts.,perestial,,Explicit,3530,,a bunch of flower metaphors in the 2nd chp
Heαts.,perestial,,Explicit,3530,,Top Min Yoongi Suga
Heαts.,perestial,,Explicit,3530,,Knotting
Heαts.,perestial,,Explicit,3530,,Alpha Min Yoongi Suga
Heαts.,perestial,,Explicit,3530,,Omega Kim Namjoon RM
Heαts.,perestial,,Explicit,3530,,Bottom Kim Namjoon RM
just you and me now,Miralana,BTS,Explicit,5366,,
just you and me now,Miralana,,Explicit,5366,Jeon Jungkook/Kim Namjoon RM,
just you and me now,Miralana,,Explicit,5366,,Alpha/Beta/Omega Dynamics
just you and me now,Miralana,,Explicit,5366,,Mating Cycles/In Heat
just you and me now,Miralana,,Explicit,5366,,Knotting
just you and me now,Miralana,,Explicit,5366,,Face-Fucking
just you and me now,Miralana,,Explicit,5366,,post-disbandment
just you and me now,Miralana,,Explicit,5366,,Barebacking
just you and me now,Miralana,,Explicit,5366,,Implied Mpreg
just you and me now,Miralana,,Explicit,5366,,Animal Traits
just you and me now,Miralana,,Explicit,5366,,Breeding
just you and me now,Miralana,,Explicit,5366,,Semi-Public Sex
The Farthest Place,onlyalivetonight,BTS,Explicit,155205,,
The Farthest Place,onlyalivetonight,,Explicit,155205,Min Yoongi Suga/Park Jimin,
The Farthest Place,onlyalivetonight,,Explicit,155205,,Alpha/Beta/Omega Dynamics
The Farthest Place,onlyalivetonight,,Explicit,155205,,Alpha Min Yoongi Suga
The Farthest Place,onlyalivetonight,,Explicit,155205,,Omega Park Jimin
The Farthest Place,onlyalivetonight,,Explicit,155205,,Angst
The Farthest Place,onlyalivetonight,,Explicit,155205,,Mpreg
The Farthest Place,onlyalivetonight,,Explicit,155205,,Alternate Universe - Historical
The Farthest Place,onlyalivetonight,,Explicit,155205,,but no real setting
The Farthest Place,onlyalivetonight,,Explicit,155205,,Alternate Universe - Royalty
The Farthest Place,onlyalivetonight,,Explicit,155205,,Arranged Marriage
The Farthest Place,onlyalivetonight,,Explicit,155205,,Mating Cycles/In Heat
The Farthest Place,onlyalivetonight,,Explicit,155205,,Brave Park Jimin
The Farthest Place,onlyalivetonight,,Explicit,155205,,Minor Character Death
The Farthest Place,onlyalivetonight,,Explicit,155205,,Anal Sex
The Farthest Place,onlyalivetonight,,Explicit,155205,,Prince Min Yoongi Suga
The Farthest Place,onlyalivetonight,,Explicit,155205,,Cheating
The Farthest Place,onlyalivetonight,,Explicit,155205,,kind of
The Farthest Place,onlyalivetonight,,Explicit,155205,,Other Additional Tags to Be Added
The Farthest Place,onlyalivetonight,,Explicit,155205,,Rimming
The Farthest Place,onlyalivetonight,,Explicit,155205,,Oral Sex
The Farthest Place,onlyalivetonight,,Explicit,155205,,First Time
The Farthest Place,onlyalivetonight,,Explicit,155205,,Slow Burn
The Farthest Place,onlyalivetonight,,Explicit,155205,,Death
The Farthest Place,onlyalivetonight,,Explicit,155205,,Illnesses
The Farthest Place,onlyalivetonight,,Explicit,155205,,dark themes
The Farthest Place,onlyalivetonight,,Explicit,155205,,Suicidal Thoughts
All the Young Dudes,MsKingBean89,Harry Potter - J. K. Rowling,Mature,526969,,
All the Young Dudes,MsKingBean89,,Mature,526969,Sirius Black/Remus Lupin$James Potter/Lily Evans Potter,
All the Young Dudes,MsKingBean89,,Mature,526969,,Marauders' Era
All the Young Dudes,MsKingBean89,,Mature,526969,,Marauders
All the Young Dudes,MsKingBean89,,Mature,526969,,Marauders Friendship
All the Young Dudes,MsKingBean89,,Mature,526969,,wolfstar
All the Young Dudes,MsKingBean89,,Mature,526969,,Get Together
All the Young Dudes,MsKingBean89,,Mature,526969,,Slow Burn
All the Young Dudes,MsKingBean89,,Mature,526969,,so slow
All the Young Dudes,MsKingBean89,,Mature,526969,,it's slow
All the Young Dudes,MsKingBean89,,Mature,526969,,seriously
All the Young Dudes,MsKingBean89,,Mature,526969,,Complete
All the Young Dudes,MsKingBean89,,Mature,526969,,Canon Compliant
All the Young Dudes,MsKingBean89,,Mature,526969,,Angst
All the Young Dudes,MsKingBean89,,Mature,526969,,Fluff
All the Young Dudes,MsKingBean89,,Mature,526969,,Fluff and Angst
All the Young Dudes,MsKingBean89,,Mature,526969,,Requited Love
All the Young Dudes,MsKingBean89,,Mature,526969,,Canonical Character Death
All the Young Dudes,MsKingBean89,,Mature,526969,,First War with Voldemort
All the Young Dudes,MsKingBean89,,Mature,526969,,First Kiss
All the Young Dudes,MsKingBean89,,Mature,526969,,Period Typical Attitudes
Midday's Traces,ASoundSoul,Owari no Seraph Seraph of the End,General Audiences,26169,,
Midday's Traces,ASoundSoul,,General Audiences,26169,Hiiragi Shinoa/Sanguu Mitsuba$Hiiragi Shinya/Ichinose Guren,
Midday's Traces,ASoundSoul,,General Audiences,26169,,Alternate Universe - Real World
Midday's Traces,ASoundSoul,,General Audiences,26169,,uh oh are those flashbacks I see
set my love on fire,astrochild,BTS,Explicit,5769,,
set my love on fire,astrochild,,Explicit,5769,Jeon Jungkook/Park Jimin$Kim Taehyung V/Min Yoongi Suga,
set my love on fire,astrochild,,Explicit,5769,,Alternate Universe - Vampire
set my love on fire,astrochild,,Explicit,5769,,Vampire Jungkook
set my love on fire,astrochild,,Explicit,5769,,human jimin
set my love on fire,astrochild,,Explicit,5769,,Mates
set my love on fire,astrochild,,Explicit,5769,,Fluff
